[kbplacer_plugin_action.py:63]: Plugin version: 0.11
[kbplacer_plugin_action.py:64]: Python version: '3.11.5 (main, May 10 2024, 05:24:12) [MSC v.1939 64 bit (AMD64)]'
[kbplacer_plugin_action.py:65]: KiCad version: 8.0.3 with 4.2.0 msw (phoenix) wxWidgets 3.2.4
[kbplacer_dialog.py:585]: Language: en
[kbplacer_plugin_action.py:76]: GUI state: {"layout_path": "C:\\Users\\liuming\\Desktop\\PH60\\PCB_Rev3\\ISO60\\keyboard-layout.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "S{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": false, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Custom", "position": {"x": 3.08, "y": 3.65, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
[key_placer.py:310]: Set key 1U distance: 19050000/19050000
[key_placer.py:117]: Switches by nets: defaultdict(<class 'list'>, {frozenset({'col_5', 'row_2'}): ['S34'], frozenset({'col_3', 'row_2'}): ['S32'], frozenset({'col_3', 'row_0'}): ['S4'], frozenset({'col_1', 'row_1'}): ['S16'], frozenset({'col_9', 'row_0'}): ['S10'], frozenset({'col_11', 'row_1'}): ['S26'], frozenset({'row_3', 'col_6'}): ['S48'], frozenset({'col_10', 'row_1'}): ['S25'], frozenset({'col_12', 'row_1'}): ['S27'], frozenset({'col_12', 'row_0'}): ['S13'], frozenset({'row_1', 'col_6'}): ['S21'], frozenset({'col_10', 'row_3'}): ['S52'], frozenset({'col_9', 'row_4'}): ['S59'], frozenset({'row_1', 'col_3'}): ['S18'], frozenset({'col_11', 'row_0'}): ['S12'], frozenset({'row_3', 'col_3'}): ['S45'], frozenset({'row_3', 'col_4'}): ['S46'], frozenset({'row_3', 'col_9'}): ['S51'], frozenset({'row_1', 'col_4'}): ['S19'], frozenset({'row_1', 'col_9'}): ['S24'], frozenset({'col_5', 'row_1'}): ['S20'], frozenset({'col_6', 'row_0'}): ['S7'], frozenset({'row_3', 'col_2'}): ['S44'], frozenset({'row_3', 'col_0'}): ['S42'], frozenset({'col_6', 'row_2'}): ['S35'], frozenset({'col_6', 'row_4'}): ['S58'], frozenset({'col_0', 'row_2'}): ['S29'], frozenset({'row_3', 'col_8'}): ['S50'], frozenset({'col_1', 'row_2'}): ['S30'], frozenset({'col_11', 'row_4'}): ['S61'], frozenset({'col_8', 'row_0'}): ['S9'], frozenset({'col_4', 'row_2'}): ['S33'], frozenset({'col_7', 'row_1'}): ['S22'], frozenset({'col_7', 'row_2'}): ['S36'], frozenset({'col_13', 'row_2'}): ['S41'], frozenset({'col_13', 'row_4'}): ['S62'], frozenset({'col_11', 'row_3'}): ['S53'], frozenset({'row_1', 'col_8'}): ['S23'], frozenset({'row_1', 'col_13'}): ['S28'], frozenset({'col_5', 'row_3'}): ['S47'], frozenset({'col_9', 'row_2'}): ['S38'], frozenset({'col_7', 'row_0'}): ['S8'], frozenset({'col_4', 'row_0'}): ['S5'], frozenset({'row_1', 'col_2'}): ['S17'], frozenset({'col_8', 'row_2'}): ['S37'], frozenset({'col_5', 'row_0'}): ['S6'], frozenset({'col_13', 'row_0'}): ['S14'], frozenset({'row_0', 'col_0'}): ['S1'], frozenset({'col_2', 'row_4'}): ['S57'], frozenset({'row_3', 'col_13'}): ['S54'], frozenset({'row_1', 'col_0'}): ['S15'], frozenset({'col_11', 'row_2'}): ['S40'], frozenset({'col_10', 'row_4'}): ['S60'], frozenset({'col_1', 'row_0'}): ['S2'], frozenset({'col_10', 'row_0'}): ['S11'], frozenset({'col_0', 'row_4'}): ['S55'], frozenset({'col_7', 'row_3'}): ['S49'], frozenset({'col_1', 'row_3'}): ['S43'], frozenset({'col_10', 'row_2'}): ['S39'], frozenset({'col_2', 'row_2'}): ['S31'], frozenset({'col_2', 'row_0'}): ['S3'], frozenset({'col_1', 'row_4'}): ['S56']})
[key_placer.py:121]: Diodes by switch: {'S44': ['D44'], 'S49': ['D49'], 'S31': ['D31'], 'S1': ['D1'], 'S2': ['D2'], 'S50': ['D50'], 'S59': ['D59'], 'S3': ['D3'], 'S52': ['D52'], 'S36': ['D36'], 'S61': ['D61'], 'S19': ['D19'], 'S38': ['D38'], 'S46': ['D46'], 'S43': ['D43'], 'S41': ['D41'], 'S11': ['D11'], 'S27': ['D27'], 'S25': ['D25'], 'S5': ['D5'], 'S62': ['D62'], 'S15': ['D15'], 'S12': ['D12'], 'S30': ['D30'], 'S9': ['D9'], 'S42': ['D42'], 'S18': ['D18'], 'S17': ['D17'], 'S47': ['D47'], 'S24': ['D24'], 'S60': ['D60'], 'S32': ['D32'], 'S10': ['D10'], 'S53': ['D53'], 'S21': ['D21'], 'S57': ['D57'], 'S34': ['D34'], 'S22': ['D22'], 'S33': ['D33'], 'S14': ['D14'], 'S28': ['D28'], 'S7': ['D7'], 'S13': ['D13'], 'S39': ['D39'], 'S40': ['D40'], 'S29': ['D29'], 'S4': ['D4'], 'S35': ['D35'], 'S8': ['D8'], 'S51': ['D51'], 'S55': ['D55'], 'S20': ['D20'], 'S6': ['D6'], 'S26': ['D26'], 'S45': ['D45'], 'S56': ['D56'], 'S23': ['D23'], 'S16': ['D16'], 'S48': ['D48'], 'S37': ['D37'], 'S54': ['D54'], 'S58': ['D58']}
[kle_serial.py:885]: User layout: [['¬\n`', '!\n1', '"\n2', '£\n3', '$\n4', '%\n5', '^\n6', '&\n7', '*\n8', '(\n9', ')\n0', '_\n-', '+\n=', {'w': 2}, 'Backspace'], [{'w': 1.5}, 'Tab', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n]', {'x': 0.25, 'w': 1.25, 'h': 2, 'w2': 1.5, 'h2': 1, 'x2': -0.25}, 'Enter'], [{'w': 1.75}, 'Caps Lock', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', "@\n'", '~\n#'], [{'w': 1.25}, 'Shift', '|\n\\', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', {'w': 2.75}, 'Shift'], [{'w': 1.25}, 'Ctrl', {'w': 1.25}, 'Win', {'w': 1.25}, 'Alt', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.25}, 'AltGr', {'w': 1.25}, 'Win', {'w': 1.25}, 'Menu', {'w': 1.25}, 'Ctrl']]
[key_placer.py:610]: Layout offset: (28575000, 28575000)
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D6:1' at (136430000, 43400000) with pad 'D7:1' at (155480000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(136430000, 43400000), (155480000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'U3:17' at (136637500, 121637500) with pad 'D7:1' at (155480000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 121637500), (136637500, 62242500)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 121637500), (155480000, 102795000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D7:1' at (155480000, 43400000) with pad 'D8:1' at (174530000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(155480000, 43400000), (174530000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D8:1' at (174530000, 43400000) with pad 'D9:1' at (193580000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(174530000, 43400000), (193580000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D9:1' at (193580000, 43400000) with pad 'D10:1' at (212630000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(193580000, 43400000), (212630000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D10:1' at (212630000, 43400000) with pad 'D11:1' at (231680000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(212630000, 43400000), (231680000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D11:1' at (231680000, 43400000) with pad 'D12:1' at (250730000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(231680000, 43400000), (250730000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D12:1' at (250730000, 43400000) with pad 'D13:1' at (269780000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(250730000, 43400000), (269780000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D13:1' at (269780000, 43400000) with pad 'D14:1' at (298355000, 43400000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(269780000, 43400000), (298355000, 43400000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D42:1' at (43561250, 100550000) with pad 'D43:1' at (64992500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(43561250, 100550000), (64992500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D43:1' at (64992500, 100550000) with pad 'D44:1' at (84042500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(64992500, 100550000), (84042500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D44:1' at (84042500, 100550000) with pad 'D45:1' at (103092500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(84042500, 100550000), (103092500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D45:1' at (103092500, 100550000) with pad 'D46:1' at (122142500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(103092500, 100550000), (122142500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D46:1' at (122142500, 100550000) with pad 'D47:1' at (141192500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(122142500, 100550000), (141192500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'U3:28' at (136637500, 126037500) with pad 'D47:1' at (141192500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 126037500), (136637500, 105105000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 126037500), (141192500, 121482500)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D47:1' at (141192500, 100550000) with pad 'D48:1' at (160242500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(141192500, 100550000), (160242500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D48:1' at (160242500, 100550000) with pad 'D49:1' at (179292500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(160242500, 100550000), (179292500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D49:1' at (179292500, 100550000) with pad 'D50:1' at (198342500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(179292500, 100550000), (198342500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D50:1' at (198342500, 100550000) with pad 'D51:1' at (217392500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(198342500, 100550000), (217392500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D51:1' at (217392500, 100550000) with pad 'D52:1' at (236442500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(217392500, 100550000), (236442500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D52:1' at (236442500, 100550000) with pad 'D53:1' at (255492500, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(236442500, 100550000), (255492500, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D53:1' at (255492500, 100550000) with pad 'D54:1' at (291211250, 100550000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(255492500, 100550000), (291211250, 100550000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D55:1' at (43561250, 119600000) with pad 'D56:1' at (67373750, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(43561250, 119600000), (67373750, 119600000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D56:1' at (67373750, 119600000) with pad 'D57:1' at (91186250, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(67373750, 119600000), (91186250, 119600000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D57:1' at (91186250, 119600000) with pad 'U3:29' at (135800000, 126875000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(91186250, 119600000), (128525000, 119600000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(91186250, 119600000), (98461250, 126875000)]
[board_modifier.py:372]: Track added
[board_modifier.py:367]: Adding track segment (B.Cu): [(98461250, 126875000), (135800000, 126875000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'U3:29' at (135800000, 126875000) with pad 'D58:1' at (162623750, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(135800000, 126875000), (155348750, 126875000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(135800000, 126875000), (143075000, 119600000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D58:1' at (162623750, 119600000) with pad 'D59:1' at (234061250, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(162623750, 119600000), (234061250, 119600000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D59:1' at (234061250, 119600000) with pad 'D60:1' at (257873750, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(234061250, 119600000), (257873750, 119600000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D60:1' at (257873750, 119600000) with pad 'D61:1' at (281686250, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(257873750, 119600000), (281686250, 119600000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D61:1' at (281686250, 119600000) with pad 'D62:1' at (305498750, 119600000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(281686250, 119600000), (305498750, 119600000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'S1:2' at (43942000, 33020000) with pad 'S15:2' at (48704500, 52070000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(43942000, 33020000), (43942000, 47307500)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(43942000, 33020000), (48704500, 37782500)]
[board_modifier.py:372]: Track added
[board_modifier.py:367]: Adding track segment (B.Cu): [(48704500, 37782500), (48704500, 52070000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'S42:2' at (46323250, 90170000) with pad 'S55:2' at (46323250, 109220000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(46323250, 90170000), (46323250, 109220000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'S55:2' at (46323250, 109220000) with pad 'S29:2' at (51085750, 71120000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(46323250, 109220000), (46323250, 75882500)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(46323250, 109220000), (51085750, 104457500)]
[board_modifier.py:372]: Track added
[board_modifier.py:367]: Adding track segment (B.Cu): [(51085750, 104457500), (51085750, 71120000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'S15:2' at (48704500, 52070000) with pad 'S29:2' at (51085750, 71120000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(48704500, 52070000), (48704500, 68738750)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(48704500, 52070000), (51085750, 54451250)]
[board_modifier.py:372]: Track added
[board_modifier.py:367]: Adding track segment (B.Cu): [(51085750, 54451250), (51085750, 71120000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'S29:2' at (51085750, 71120000) with pad 'U3:2' at (131000000, 120000000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(51085750, 71120000), (82120000, 71120000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(51085750, 71120000), (99965750, 120000000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D15:1' at (45942500, 62450000) with pad 'D16:1' at (69755000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(45942500, 62450000), (69755000, 62450000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D16:1' at (69755000, 62450000) with pad 'D17:1' at (88805000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(69755000, 62450000), (88805000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D17:1' at (88805000, 62450000) with pad 'D18:1' at (107855000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(88805000, 62450000), (107855000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D18:1' at (107855000, 62450000) with pad 'D19:1' at (126905000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(107855000, 62450000), (126905000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D19:1' at (126905000, 62450000) with pad 'D20:1' at (145955000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(126905000, 62450000), (145955000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'U3:18' at (136637500, 122037500) with pad 'D20:1' at (145955000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 122037500), (136637500, 71767500)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 122037500), (145955000, 112720000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D20:1' at (145955000, 62450000) with pad 'D21:1' at (165005000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(145955000, 62450000), (165005000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D21:1' at (165005000, 62450000) with pad 'D22:1' at (184055000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(165005000, 62450000), (184055000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D22:1' at (184055000, 62450000) with pad 'D23:1' at (203105000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(184055000, 62450000), (203105000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D23:1' at (203105000, 62450000) with pad 'D24:1' at (222155000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(203105000, 62450000), (222155000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D24:1' at (222155000, 62450000) with pad 'D25:1' at (241205000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(222155000, 62450000), (241205000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D25:1' at (241205000, 62450000) with pad 'D26:1' at (260255000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(241205000, 62450000), (260255000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D26:1' at (260255000, 62450000) with pad 'D27:1' at (279305000, 62450000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(260255000, 62450000), (279305000, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D27:1' at (279305000, 62450000) with pad 'D28:1' at (305498750, 71975000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(279305000, 62450000), (295973750, 62450000)]
[board_modifier.py:372]: Track added
[board_modifier.py:367]: Adding track segment (B.Cu): [(295973750, 62450000), (305498750, 71975000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(279305000, 62450000), (288830000, 71975000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D29:1' at (48323750, 81500000) with pad 'D30:1' at (74517500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(48323750, 81500000), (74517500, 81500000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D30:1' at (74517500, 81500000) with pad 'D31:1' at (93567500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(74517500, 81500000), (93567500, 81500000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D31:1' at (93567500, 81500000) with pad 'D32:1' at (112617500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(93567500, 81500000), (112617500, 81500000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D32:1' at (112617500, 81500000) with pad 'D33:1' at (131667500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(112617500, 81500000), (131667500, 81500000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D33:1' at (131667500, 81500000) with pad 'D34:1' at (150717500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(131667500, 81500000), (150717500, 81500000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'U3:27' at (136637500, 125637500) with pad 'D34:1' at (150717500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 125637500), (136637500, 95580000)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:367]: Adding track segment (B.Cu): [(136637500, 125637500), (150717500, 111557500)]
[board_modifier.py:375]: Could not add track segment due to detected collision
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D34:1' at (150717500, 81500000) with pad 'D35:1' at (169767500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(150717500, 81500000), (169767500, 81500000)]
[board_modifier.py:372]: Track added
[board_modifier.py:438]: Routing at B.Cu layer
[board_modifier.py:504]: Routing pad 'D35:1' at (169767500, 81500000) with pad 'D36:1' at (188817500, 81500000) using coordinate system rotated by 0 degree(s)
[board_modifier.py:367]: Adding track segment (B.Cu): [(169767500, 81500000), (188817500, 81500000)]
